layer,matrix_type,cond_a,seed_a,cond_b,seed_b,n_experts_common,n_excluded_a,n_excluded_b,mean_angle_deg_k16,mean_angle_deg_k32,mean_angle_deg_k64,max_angle_deg_k16,max_angle_deg_k32,max_angle_deg_k64,proj_dist_k16,proj_dist_k32,proj_dist_k64,whitening_reldist_k16,whitening_reldist_k32,whitening_reldist_k64,cov_reldist_k16,cov_reldist_k32,cov_reldist_k64
3,up_proj,english_only,2,chinese_only,1,64,0,0,66.18531799316406,66.66532135009766,66.9920883178711,88.76616668701172,89.53934478759766,89.77592468261719,3.5546278953552246,5.047364234924316,7.160212516784668,1.2949966192245483,1.2968909740447998,1.3032381534576416,1.1822540760040283,1.1819661855697632,1.1805416345596313
3,up_proj,english_only,2,chinese_only,2,64,0,0,66.0112075805664,66.30322265625,66.63021850585938,88.72817993164062,89.50511932373047,89.75638580322266,3.548215866088867,5.03078031539917,7.136172294616699,1.2924377918243408,1.2925066947937012,1.2991085052490234,1.1817137002944946,1.1811072826385498,1.1795530319213867
3,up_proj,english_only,2,korean_only,0,64,0,0,81.90206909179688,80.3809585571289,77.73348236083984,89.73677062988281,89.78706359863281,89.8532943725586,3.924762725830078,5.528907775878906,7.73125696182251,1.459416151046753,1.4340001344680786,1.4039291143417358,1.6021209955215454,1.5982069969177246,1.5935068130493164
3,up_proj,english_only,2,korean_only,1,64,0,0,81.94540405273438,80.38970184326172,77.7342300415039,89.74295806884766,89.79438781738281,89.8749771118164,3.9255971908569336,5.5289740562438965,7.7308807373046875,1.4592243432998657,1.4340628385543823,1.403611183166504,1.601690649986267,1.5977282524108887,1.593000054359436
3,up_proj,english_only,2,korean_only,2,64,0,0,81.9857177734375,80.42373657226562,77.7685546875,89.70427703857422,89.79087829589844,89.85450744628906,3.9262266159057617,5.529727935791016,7.73297119140625,1.4597562551498413,1.4345884323120117,1.404510736465454,1.6032919883728027,1.5994089841842651,1.594728946685791
3,up_proj,english_only,2,swahili_only,0,64,0,0,78.27786254882812,76.81095886230469,74.47813415527344,89.65287780761719,89.76251220703125,89.84439086914062,3.8380424976348877,5.400384426116943,7.552562713623047,1.4201257228851318,1.4168213605880737,1.4173870086669922,1.5207939147949219,1.5175626277923584,1.5140657424926758
3,up_proj,english_only,2,swahili_only,1,64,0,0,78.32723999023438,76.82284545898438,74.48278045654297,89.6712417602539,89.77759552001953,89.84634399414062,3.838966131210327,5.4023895263671875,7.554591655731201,1.4197680950164795,1.4163049459457397,1.4181016683578491,1.521648645401001,1.5184273719787598,1.5149590969085693
3,up_proj,english_only,2,swahili_only,2,64,0,0,78.20313262939453,76.65447998046875,74.38442993164062,89.59910583496094,89.73893737792969,89.86759948730469,3.836575508117676,5.396673679351807,7.549304962158203,1.4174264669418335,1.412331461906433,1.4145859479904175,1.5166103839874268,1.5132277011871338,1.5096728801727295
3,up_proj,english_only,2,bengali_only,0,64,0,0,83.05731201171875,81.55047607421875,79.04721069335938,89.72798919677734,89.84696197509766,89.86640930175781,3.939631938934326,5.553876876831055,7.782355785369873,1.4854393005371094,1.471840262413025,1.4721016883850098,1.7159318923950195,1.7121011018753052,1.708458423614502
3,up_proj,english_only,2,bengali_only,1,64,0,0,83.07593536376953,81.55524444580078,79.03785705566406,89.73261260986328,89.84457397460938,89.86540222167969,3.939591646194458,5.553779602050781,7.7816853523254395,1.4853911399841309,1.4714136123657227,1.4715471267700195,1.7157788276672363,1.7119407653808594,1.7082840204238892
3,up_proj,english_only,2,bengali_only,2,64,0,0,83.040283203125,81.56151580810547,79.0499267578125,89.73793029785156,89.87232971191406,89.89048767089844,3.939392566680908,5.554012775421143,7.782352924346924,1.4855501651763916,1.4727766513824463,1.471053957939148,1.7153096199035645,1.711518406867981,1.7078993320465088
3,up_proj,english_only,2,mixed_5lang,0,64,0,0,79.35885620117188,77.41200256347656,73.75688934326172,89.70845031738281,89.7662353515625,89.8742904663086,3.853584051132202,5.417929172515869,7.514860153198242,1.4246399402618408,1.3998357057571411,1.3650212287902832,1.5286411046981812,1.523195505142212,1.5169345140457153
3,up_proj,english_only,2,mixed_5lang,1,64,0,0,79.82469177246094,78.15740203857422,74.7341537475586,89.69389343261719,89.8126220703125,89.85090637207031,3.8658463954925537,5.444248676300049,7.5691070556640625,1.430078148841858,1.4074150323867798,1.3744680881500244,1.5402225255966187,1.5348451137542725,1.5290127992630005
3,up_proj,english_only,2,mixed_5lang,2,64,0,0,79.55789184570312,77.81464385986328,74.26449584960938,89.67491912841797,89.76438903808594,89.85810089111328,3.8596582412719727,5.432464599609375,7.542652130126953,1.4261462688446045,1.4033780097961426,1.3695056438446045,1.523830771446228,1.5184258222579956,1.5123512744903564
3,up_proj,chinese_only,0,chinese_only,1,64,0,0,26.7354679107666,31.790695190429688,37.94068908691406,72.07179260253906,85.89041137695312,88.92888641357422,1.9043960571289062,3.0946407318115234,4.994916915893555,0.7601795196533203,0.8701102137565613,0.9978094100952148,0.27030542492866516,0.29620254039764404,0.31797921657562256
3,up_proj,chinese_only,0,chinese_only,2,64,0,0,25.882080078125,30.84616470336914,37.19213104248047,72.02780151367188,85.04039764404297,88.93931579589844,1.872137188911438,3.031217575073242,4.927854537963867,0.7515946626663208,0.8549219369888306,0.9881039261817932,0.2730982005596161,0.2978938817977905,0.31958553194999695
3,up_proj,chinese_only,0,korean_only,0,64,0,0,80.59485626220703,79.1036148071289,76.53872680664062,89.71842956542969,89.77069091796875,89.85923767089844,3.9073314666748047,5.498863220214844,7.682469367980957,1.4342734813690186,1.4140440225601196,1.3905702829360962,1.5342648029327393,1.5310109853744507,1.5270004272460938
3,up_proj,chinese_only,0,korean_only,1,64,0,0,80.5801773071289,79.04300689697266,76.49625396728516,89.69390869140625,89.79869079589844,89.86602783203125,3.9071245193481445,5.496819972991943,7.6800737380981445,1.4341745376586914,1.413820743560791,1.3901904821395874,1.5326945781707764,1.5293915271759033,1.525373935699463
3,up_proj,chinese_only,0,korean_only,2,64,0,0,80.63434600830078,79.09278869628906,76.53909301757812,89.73722076416016,89.79251861572266,89.88871765136719,3.9079270362854004,5.498715877532959,7.6824259757995605,1.4347788095474243,1.4146642684936523,1.3911336660385132,1.5346757173538208,1.531450629234314,1.5274617671966553
3,up_proj,chinese_only,0,swahili_only,0,64,0,0,80.35464477539062,78.96115112304688,76.58060455322266,89.65398406982422,89.75017547607422,89.8532485961914,3.894723415374756,5.48444128036499,7.672602653503418,1.4333350658416748,1.4346067905426025,1.4377541542053223,1.5217012166976929,1.51978600025177,1.5177929401397705
3,up_proj,chinese_only,0,swahili_only,1,64,0,0,80.35877990722656,78.92047119140625,76.54838562011719,89.61990356445312,89.78004455566406,89.87761688232422,3.895289897918701,5.48434591293335,7.671907901763916,1.433734655380249,1.4337687492370605,1.4378162622451782,1.5229581594467163,1.5210320949554443,1.5190081596374512
3,up_proj,chinese_only,0,swahili_only,2,64,0,0,80.274658203125,78.82003784179688,76.45467376708984,89.65591430664062,89.78822326660156,89.86874389648438,3.8932790756225586,5.48060417175293,7.666926383972168,1.4305098056793213,1.4297759532928467,1.4340509176254272,1.5175914764404297,1.5155218839645386,1.5134222507476807
3,up_proj,chinese_only,0,bengali_only,0,64,0,0,82.5640869140625,81.04399108886719,78.62725830078125,89.74920654296875,89.83197021484375,89.86882019042969,3.9376380443573,5.545231819152832,7.766421318054199,1.4709603786468506,1.4655991792678833,1.4745793342590332,1.6571485996246338,1.6539167165756226,1.6508146524429321
3,up_proj,chinese_only,0,bengali_only,1,64,0,0,82.57599639892578,81.0439224243164,78.58909606933594,89.71343231201172,89.81160736083984,89.87646484375,3.9377362728118896,5.544853210449219,7.764502048492432,1.4707868099212646,1.465116262435913,1.4742488861083984,1.656827449798584,1.6535981893539429,1.65049147605896
3,up_proj,chinese_only,0,bengali_only,2,64,0,0,82.54707336425781,81.05291748046875,78.61470031738281,89.77745819091797,89.79835510253906,89.87982940673828,3.9371120929718018,5.545206546783447,7.765777587890625,1.4708163738250732,1.4663854837417603,1.4736274480819702,1.6570038795471191,1.6537837982177734,1.6506816148757935
3,up_proj,chinese_only,0,mixed_5lang,0,64,0,0,76.83130645751953,74.46720886230469,69.76490020751953,89.64115905761719,89.75588989257812,89.85978698730469,3.796006917953491,5.312100410461426,7.282647132873535,1.3977406024932861,1.3729808330535889,1.3314642906188965,1.4491389989852905,1.4434127807617188,1.4368494749069214
3,up_proj,chinese_only,0,mixed_5lang,1,64,0,0,77.3624038696289,75.51025390625,71.04861450195312,89.59011840820312,89.76981353759766,89.82028198242188,3.8117008209228516,5.354727745056152,7.361481189727783,1.4027267694473267,1.383325219154358,1.3439898490905762,1.4636272192001343,1.4572312831878662,1.4511101245880127
3,up_proj,chinese_only,0,mixed_5lang,2,64,0,0,76.87015533447266,74.9646224975586,70.37737274169922,89.60631561279297,89.73591613769531,89.81792449951172,3.7974205017089844,5.332652568817139,7.320202827453613,1.3978990316390991,1.378021240234375,1.3376634120941162,1.4442932605743408,1.4383482933044434,1.4319531917572021
3,up_proj,chinese_only,1,chinese_only,2,64,0,0,26.22585678100586,31.40441131591797,37.593299865722656,73.05332946777344,85.56245422363281,88.84320831298828,1.877765417098999,3.069822311401367,4.96139669418335,0.7502849698066711,0.8646228313446045,0.9926519989967346,0.27699509263038635,0.3022083640098572,0.323491632938385
3,up_proj,chinese_only,1,korean_only,0,64,0,0,80.7330551147461,79.15719604492188,76.64899444580078,89.76309967041016,89.79502868652344,89.84516906738281,3.9094700813293457,5.5008416175842285,7.687143802642822,1.4337399005889893,1.4136396646499634,1.3908984661102295,1.5321985483169556,1.5289376974105835,1.5248790979385376
3,up_proj,chinese_only,1,korean_only,1,64,0,0,80.71382904052734,79.1020278930664,76.59523010253906,89.73853302001953,89.78235626220703,89.84140014648438,3.909367561340332,5.498764514923096,7.684009075164795,1.4337012767791748,1.4134495258331299,1.3903900384902954,1.5307023525238037,1.5273864269256592,1.5233205556869507
3,up_proj,chinese_only,1,korean_only,2,64,0,0,80.76451873779297,79.15766906738281,76.61700439453125,89.68614196777344,89.7601318359375,89.8382568359375,3.9102933406829834,5.500729084014893,7.685946464538574,1.4343663454055786,1.4143306016921997,1.3912492990493774,1.5326868295669556,1.529446005821228,1.525406002998352
3,up_proj,chinese_only,1,swahili_only,0,64,0,0,80.36461639404297,78.9351806640625,76.51929473876953,89.54058074951172,89.79619598388672,89.84414672851562,3.894274950027466,5.483524322509766,7.670193195343018,1.4333714246749878,1.4348605871200562,1.4380652904510498,1.522600531578064,1.5207068920135498,1.5187053680419922
3,up_proj,chinese_only,1,swahili_only,1,64,0,0,80.35210418701172,78.9131088256836,76.50314331054688,89.60352325439453,89.77999877929688,89.8516616821289,3.8949992656707764,5.484224319458008,7.670256614685059,1.4338995218276978,1.434244990348816,1.4382984638214111,1.5239499807357788,1.5220568180084229,1.5200196504592896
3,up_proj,chinese_only,1,swahili_only,2,64,0,0,80.27046203613281,78.80065155029297,76.3880386352539,89.61752319335938,89.7520980834961,89.84050750732422,3.8927981853485107,5.480277061462402,7.664499282836914,1.43049156665802,1.4300885200500488,1.4342327117919922,1.5185068845748901,1.5164716243743896,1.514351725578308
3,up_proj,chinese_only,1,bengali_only,0,64,0,0,82.58505249023438,81.06541442871094,78.64706420898438,89.71378326416016,89.80474853515625,89.88143157958984,3.938351631164551,5.5456223487854,7.7670674324035645,1.470522165298462,1.4652986526489258,1.4748839139938354,1.6559449434280396,1.652669906616211,1.6495437622070312
3,up_proj,chinese_only,1,bengali_only,1,64,0,0,82.62672424316406,81.0528335571289,78.60401916503906,89.75360107421875,89.81918334960938,89.87202453613281,3.938751697540283,5.5450968742370605,7.7648797035217285,1.4704992771148682,1.4648178815841675,1.4746148586273193,1.6555895805358887,1.6523187160491943,1.649183750152588
3,up_proj,chinese_only,1,bengali_only,2,64,0,0,82.58545684814453,81.06192779541016,78.62651824951172,89.75479888916016,89.81156158447266,89.87369537353516,3.9380300045013428,5.545593738555908,7.7659807205200195,1.470451831817627,1.4660670757293701,1.4739147424697876,1.6558926105499268,1.6526275873184204,1.6494944095611572
3,up_proj,chinese_only,1,mixed_5lang,0,64,0,0,76.9521255493164,74.62584686279297,69.98995208740234,89.64750671386719,89.74860382080078,89.8258285522461,3.799102306365967,5.317795753479004,7.295668601989746,1.3978726863861084,1.3737692832946777,1.3332600593566895,1.4479213953018188,1.442197561264038,1.435699701309204
3,up_proj,chinese_only,1,mixed_5lang,1,64,0,0,77.47554779052734,75.6368179321289,71.23944854736328,89.6287841796875,89.7234115600586,89.7944564819336,3.8142151832580566,5.358938217163086,7.372607231140137,1.402587652206421,1.3837941884994507,1.3454304933547974,1.4620933532714844,1.455669641494751,1.449589729309082
3,up_proj,chinese_only,1,mixed_5lang,2,64,0,0,76.96165466308594,75.04409790039062,70.463623046875,89.57290649414062,89.73924255371094,89.78990936279297,3.7999463081359863,5.335024833679199,7.324204444885254,1.3978646993637085,1.3781635761260986,1.3381177186965942,1.4426827430725098,1.4366614818572998,1.4302417039871216
3,up_proj,chinese_only,2,korean_only,0,64,0,0,80.6880874633789,79.15168762207031,76.57073211669922,89.62127685546875,89.80973052978516,89.86634063720703,3.90840482711792,5.499794006347656,7.683316707611084,1.4344663619995117,1.4143624305725098,1.3907588720321655,1.5312498807907104,1.528112769126892,1.5241539478302002
3,up_proj,chinese_only,2,korean_only,1,64,0,0,80.65245056152344,79.0842056274414,76.51480865478516,89.59465789794922,89.80409240722656,89.860595703125,3.907944440841675,5.497476100921631,7.679609298706055,1.434300422668457,1.4141217470169067,1.3901689052581787,1.5297167301177979,1.5265300273895264,1.5225646495819092
3,up_proj,chinese_only,2,korean_only,2,64,0,0,80.71817779541016,79.14047241210938,76.55331420898438,89.60721588134766,89.76626586914062,89.84294891357422,3.9090652465820312,5.499540328979492,7.682350158691406,1.4350826740264893,1.4150211811065674,1.3911654949188232,1.5317411422729492,1.5286355018615723,1.5247009992599487
3,up_proj,chinese_only,2,swahili_only,0,64,0,0,80.33024597167969,78.94017791748047,76.57391357421875,89.64786529541016,89.7355728149414,89.8699951171875,3.893649101257324,5.4833526611328125,7.671860694885254,1.4334577322006226,1.4349324703216553,1.4382885694503784,1.5228015184402466,1.5210368633270264,1.5191141366958618
3,up_proj,chinese_only,2,swahili_only,1,64,0,0,80.36357116699219,78.95397186279297,76.58949279785156,89.69490814208984,89.74374389648438,89.85493469238281,3.895055055618286,5.485352516174316,7.673874855041504,1.4342654943466187,1.434661865234375,1.4388244152069092,1.5242692232131958,1.5225043296813965,1.5205564498901367
3,up_proj,chinese_only,2,swahili_only,2,64,0,0,80.19859313964844,78.80435943603516,76.42296600341797,89.64139556884766,89.75061798095703,89.88139343261719,3.8915798664093018,5.47941780090332,7.665087699890137,1.4302300214767456,1.4299569129943848,1.4342634677886963,1.5185896158218384,1.5166757106781006,1.514655590057373
3,up_proj,chinese_only,2,bengali_only,0,64,0,0,82.54772186279297,81.0263671875,78.58963012695312,89.67921447753906,89.83155822753906,89.88465118408203,3.9375431537628174,5.545048236846924,7.764638423919678,1.4707387685775757,1.46507728099823,1.4738277196884155,1.6555719375610352,1.6523821353912354,1.6492863893508911
3,up_proj,chinese_only,2,bengali_only,1,64,0,0,82.56814575195312,81.02770233154297,78.55767822265625,89.72148895263672,89.82099914550781,89.89601135253906,3.937438726425171,5.544503688812256,7.763007640838623,1.4705272912979126,1.4646576642990112,1.4736316204071045,1.65521240234375,1.6520256996154785,1.6489250659942627
